Timestamp(ms),Current(uA)
1594,20075.092
1595,20014.295
1596,20063.826
1597,20032.416
1598,20071.068
1599,20058.361
1600,20118.090
1601,20093.064
1602,20113.279
1603,20093.107
1604,20133.492
1605,20123.379
1606,20140.650
1607,20146.988
1608,19927.982
1609,19487.039
1610,19251.859
1611,19095.439
1612,19028.922
1613,19010.400
1614,19005.660
1615,19011.324
1616,19011.908
1617,19013.242
1618,19004.172
1619,19006.100
1620,19010.518
1621,19014.818
1622,19003.908
1623,19012.551
1624,19005.699
1625,19006.967
1626,18999.348
1627,18983.529
1628,18988.568
1629,18992.352
1630,18978.412
1631,18993.102
1632,18987.088
1633,18991.004
1634,18991.129
1635,18989.814
1636,18989.895
1637,18979.229
1638,18980.574
1639,18979.645
1640,18977.896
1641,19739.723
1642,20485.773
1643,20754.420
1644,20870.432
1645,20912.791
1646,20916.754
1647,20913.326
1648,20919.477
1649,20931.260
1650,20924.105
1651,20933.203
1652,20934.234
1653,20940.525
1654,20937.035
1655,20930.984
1656,20926.836
1657,20946.973
1658,20987.383
1659,21178.369
1660,21044.271
1661,20973.502
1662,20951.010
1663,20944.045
1664,20946.361
1665,20939.744
1666,20945.262
1667,20938.824
1668,21447.518
1669,21388.377
1670,21156.049
1671,21051.553
1672,21013.873
1673,20996.068
1674,20985.900
1675,20983.252
1676,20980.359
1677,20972.348
1678,21021.059
1679,21789.012
1680,22207.611
1681,22615.266
1682,22799.721
1683,22888.520
1684,22898.184
1685,22879.496
1686,22868.199
1687,22865.678
1688,22885.676
1689,23115.844
1690,23191.557
1691,23290.598
1692,22491.740
1693,21970.375
1694,21812.086
1695,21748.963
1696,21717.221
1697,21709.859
1698,21724.883
1699,21724.746
1700,21722.719
1701,22150.795
1702,22180.963
1703,22330.650
1704,22589.658
1705,22623.279
1706,22623.813
1707,22659.568
1708,22655.660
1709,22747.027
1710,22892.619
1711,23038.576
1712,29064.473
1713,31703.213
1714,29341.391
1715,26488.637
1716,24984.459
1717,24287.965
1718,23725.285
1719,23688.693
1720,23721.240
1721,23748.615
1722,23749.027
1723,23755.783
1724,23319.953
1725,22814.529
1726,22590.201
1727,22510.330
1728,22362.990
1729,22179.578
1730,21627.289
1731,21272.939
1732,21113.088
1733,21048.516
1734,21011.414
1735,20993.461
1736,20992.182
1737,20985.930
1738,20990.934
1739,20990.682
1740,20991.281
1741,20983.754
1742,20983.320
1743,20987.771
1744,21003.646
1745,21007.594
1746,21009.170
1747,21019.631
1748,21020.875
1749,21019.639
1750,21009.961
1751,21002.311
1752,20992.537
1753,20998.725
1754,20992.363
1755,20986.719
1756,20994.664
1757,20985.807
1758,20996.508
1759,20972.633
1760,20969.000
1761,20975.102
1762,20979.424
1763,20978.895
1764,20975.381
1765,20972.875
1766,20981.643
1767,20970.629
1768,20975.750
1769,20977.004
1770,20984.889
1771,20979.232
1772,20974.732
1773,20982.900
1774,20985.535
1775,20997.771
1776,21003.176
1777,20986.928
1778,20979.125
1779,20978.039
1780,20972.092
1781,20985.391
1782,20973.365
1783,20962.438
1784,20973.182
1785,20968.934
1786,20972.865
1787,20984.508
1788,20985.553
1789,20982.828
1790,20987.152
1791,20989.893
1792,20986.602
1793,20977.426
1794,20976.557
1795,20980.590
1796,20985.445
1797,20979.322
1798,20971.709
1799,20976.389
1800,20977.082
1801,20977.969
1802,20974.102
1803,20971.043
1804,20973.475
1805,20986.979
1806,20989.924
1807,20994.387
1808,20984.879
1809,21002.398
1810,20989.844
1811,20973.998
1812,20972.004
1813,20973.758
1814,20979.090
1815,20983.375
1816,20982.320
1817,20985.334
1818,20982.268
1819,20974.197
1820,20961.479
1821,21299.152
1822,21818.637
1823,21665.160
1824,21316.986
1825,21153.488
1826,21076.293
1827,21149.281
1828,21204.482
1829,21229.416
1830,21248.678
1831,21237.102
1832,21237.955
1833,21233.100
1834,21238.133
1835,21237.467
1836,21223.986
1837,21230.441
1838,21226.842
1839,21230.904
1840,21239.883
1841,21246.604
1842,21245.977
1843,21237.547
1844,21221.018
1845,21216.000
1846,21211.229
1847,21218.920
1848,21221.637
1849,21222.916
1850,21231.299
1851,21228.742
1852,21222.889
1853,21236.270
1854,21239.539
1855,21661.141
1856,22058.418
1857,22264.031
1858,22360.023
